2,26864,0
2,26739,0
3,52583,0
3,52294,0
2,26871,0
2,27193,0
2,26877,0
3,52540,0
3,53288,0
2,27205,0
2,26706,0
2,26839,0
4,78877,0
2,27217,0
2,26653,0
2,27156,0
2,26827,0
4,81094,0
2,27032,0
2,27463,0
4,80200,0
2,27386,0
2,27491,0
2,27790,0
3,52592,0
2,28110,0
4,78450,0
3,52927,0
2,27531,0
2,27930,0
3,54260,0
2,27663,0
3,53717,0
4,81500,0
2,27814,0
2,28337,0
3,53863,0
2,28133,0
3,55119,0
3,54226,0
2,27864,0
2,27580,0
2,28438,0
2,27731,0
3,53602,0
2,27956,0
2,28492,0
2,28669,0
2,29175,0
4,81584,0
2,28441,0
2,28222,0
2,28785,0
2,28868,0
3,55811,0
2,28735,0
3,55371,0
2,28895,0
4,82296,0
2,28752,0
2,28992,0
2,28875,0
2,28805,0
3,55601,0
2,29281,0
2,28981,0
3,54987,0
2,29031,0
3,56532,0
2,29561,0
3,56091,0
2,29578,0
3,55981,0
2,29335,0
2,29690,0
3,55659,0
2,28982,0
3,56932,0
3,57200,0
2,29465,0
5,1.067e+005,0
2,29852,0
2,29633,0
2,29341,0
2,29471,0
2,29305,0
3,57241,0
3,56900,0
2,29837,0
2,30216,0
2,30064,0
2,30441,0
2,29780,0
2,30198,0
3,58327,0
2,30327,0
2,30717,0
2,30276,0
2,31286,0
4,84747,0
2,31102,0
2,30698,0
2,30978,0
3,58097,0
2,31254,0
2,31668,0
2,30714,0
2,31222,0
2,30571,0
2,31237,0
2,31328,0
2,31363,0
3,58261,0
2,31654,0
2,31487,0
2,31755,0
5,1.0814e+005,0
2,31787,0
2,31795,0
2,31597,0
2,31486,0
2,31907,0
2,31896,0
2,32038,0
2,31804,0
2,31608,0
2,32452,0
2,32357,0
2,32392,0
2,32673,0
3,58291,0
2,32108,0
2,32588,0
3,59172,0
2,32775,0
2,33339,0
4,83357,0
2,32607,0
2,33382,0
2,32672,0
4,84558,0
2,33353,0
2,33459,0
2,33660,0
2,33594,0
2,33930,0
3,59233,0
2,33284,0
2,33438,0
3,58393,0
2,33841,0
2,33565,0
2,33790,0
3,59313,0
2,34649,0
2,34845,0
2,33804,0
2,34139,0
2,34655,0
2,34649,0
2,35017,0
2,34382,0
2,35050,0
3,61288,0
2,35408,0
2,34039,0
2,34634,0
2,35102,0
2,35040,0
2,35210,0
3,61009,0
2,35162,0
2,35622,0
2,35358,0
2,35868,0
2,35769,0
2,35907,0
2,35615,0
4,85016,0
2,36156,0
3,61256,0
2,36745,0
2,35857,0
2,36125,0
2,36300,0
2,36159,0
2,36526,0
3,61433,0
2,36756,0
2,36939,0
2,37475,0
2,37037,0
2,37087,0
2,37769,0
2,37939,0
3,62365,0
2,37666,0
2,38458,0
2,37831,0
2,37637,0
2,38349,0
3,62464,0
2,37674,0
2,38339,0
3,62422,0
2,38108,0
2,37932,0
2,38628,0
3,61793,0
2,38328,0
2,38532,0
2,39181,0
2,38816,0
2,38690,0
2,39294,0
2,39076,0
3,62680,0
2,39304,0
2,40346,0
2,39461,0
2,39586,0
2,39814,0
2,40144,0
2,40400,0
2,40401,0
2,39747,0
2,40312,0
2,40791,0
2,40006,0
2,41128,0
2,40670,0
2,40977,0
2,42092,0
3,62459,0
2,42056,0
2,41620,0
2,42120,0
2,41722,0
2,41674,0
