6,10229,0
17,51010,0
7,13060,0
27,99733,0
21,68483,0
4,5533,0
2,2073,0
13,34183,0
10,23200,0
24,85887,0
5,7728,0
17,51479,0
8,16010,0
2,2069,0
4,5534,0
10,23185,0
2,2111,0
9,19319,0
7,13209,0
14,39917,0
6,10195,0
9,19263,0
14,39871,0
5,7737,0
30,1.2478e+005,0
8,16109,0
10,23034,0
9,19270,0
14,39323,0
6,10106,0
16,47854,0
4,5594,0
15,43080,0
4,5472,0
2,2088,0
6,10032,0
13,34068,0
5,7804,0
19,60263,0
6,10074,0
6,10164,0
15,43482,0
2,2066,0
11,25722,0
7,12875,0
13,34071,0
12,29508,0
16,47775,0
8,16167,0
12,30099,0
9,19359,0
9,19496,0
15,43680,0
20,63967,0
12,30434,0
8,15850,0
4,5666,0
17,51940,0
6,10267,0
7,12761,0
6,10274,0
8,15989,0
12,30254,0
13,33974,0
4,5513,0
7,13271,0
11,26418,0
9,19698,0
7,13023,0
19,59916,0
12,30056,0
6,10227,0
6,10264,0
11,26859,0
3,3648,0
10,23608,0
15,44372,0
8,16083,0
7,12957,0
5,7623,0
12,30111,0
26,93862,0
3,3644,0
5,7682,0
3,3578,0
4,5512,0
3,3616,0
12,30607,0
16,48545,0
20,63671,0
3,3634,0
10,23251,0
8,16251,0
6,10133,0
7,13084,0
6,10119,0
4,5545,0
9,19355,0
3,3611,0
13,34165,0
3,3610,0
8,16374,0
8,16005,0
6,10314,0
7,13034,0
9,19344,0
11,26175,0
35,1.5643e+005,0
9,19652,0
12,30486,0
3,3615,0
5,7725,0
7,13042,0
5,7652,0
11,25545,0
5,7732,0
5,7643,0
11,26269,0
3,3581,0
16,48603,0
7,13149,0
10,23255,0
7,12960,0
5,7631,0
11,26894,0
6,10169,0
6,10161,0
9,19573,0
21,68911,0
9,19213,0
8,16098,0
9,19476,0
3,3597,0
5,7578,0
5,7670,0
17,51964,0
9,19366,0
10,23362,0
15,43912,0
7,13062,0
8,16504,0
4,5479,0
5,7822,0
12,30410,0
2,2094,0
5,7640,0
13,34624,0
2,2040,0
7,13258,0
11,26400,0
5,7738,0
19,60194,0
5,7767,0
13,35029,0
11,26729,0
2,2097,0
8,16285,0
19,60943,0
4,5614,0
8,16308,0
4,5576,0
12,30836,0
6,10384,0
5,7649,0
16,48841,0
9,19862,0
11,26631,0
10,23094,0
15,44604,0
4,5543,0
5,7618,0
6,10250,0
8,16501,0
3,3549,0
7,13262,0
13,34525,0
6,10285,0
17,52778,0
2,2076,0
2,2042,0
4,5563,0
15,43351,0
9,19767,0
13,35360,0
8,16525,0
6,10205,0
7,13217,0
15,44480,0
8,16234,0
11,27070,0
8,16329,0
15,44412,0
7,13249,0
6,10237,0
7,13177,0
8,16274,0
11,26857,0
10,23378,0
4,5508,0
4,5505,0
8,16669,0
10,23492,0
8,16298,0
7,13349,0
2,2095,0
8,16509,0
8,16233,0
12,30330,0
10,23746,0
19,60481,0
14,39815,0
9,19570,0
3,3617,0
5,7719,0
9,19814,0
6,10233,0
3,3642,0
2,2076,0
8,16286,0
36,1.6977e+005,0
5,7692,0
14,40011,0
21,68889,0
16,49744,0
8,16372,0
13,34788,0
6,10499,0
17,52686,0
9,19706,0
13,35397,0
4,5538,0
2,2102,0
9,19749,0
12,30983,0
9,19645,0
6,10420,0
6,10284,0
9,19913,0
6,10400,0
3,3578,0
3,3623,0
16,50234,0
6,10231,0
7,13266,0
6,10221,0
4,5524,0
5,7720,0
6,10298,0
5,7719,0
2,2091,0
6,10311,0
6,10375,0
4,5608,0
12,30575,0
5,7749,0
10,23711,0
7,12825,0
23,82576,0
7,12934,0
12,31215,0
7,13149,0
7,12973,0
6,10408,0
10,23838,0
2,2066,0
10,23927,0
7,13405,0
10,23602,0
5,7636,0
6,10379,0
3,3605,0
8,16517,0
4,5593,0
11,26782,0
5,7730,0
4,5516,0
15,44478,0
4,5492,0
9,20122,0
4,5546,0
3,3638,0
5,7766,0
15,44309,0
9,20202,0
16,49560,0
8,16467,0
7,13307,0
9,20258,0
4,5565,0
5,7773,0
6,10475,0
6,10354,0
8,16634,0
4,5469,0
15,44654,0
6,10455,0
4,5551,0
6,10375,0
22,75641,0
5,7688,0
6,10325,0
18,54944,0
5,7757,0
2,2088,0
9,19864,0
13,35343,0
11,26485,0
13,35714,0
4,5513,0
4,5602,0
4,5569,0
11,26536,0
12,30979,0
6,10208,0
7,13100,0
9,19833,0
13,35550,0
3,3607,0
14,41048,0
10,23571,0
3,3607,0
15,44630,0
13,35420,0
11,26761,0
6,9971,0
4,5519,0
19,59853,0
7,13066,0
9,19826,0
2,2093,0
3,3595,0
4,5631,0
9,19990,0
6,10483,0
6,10347,0
22,76642,0
5,7532,0
7,13223,0
7,13042,0
6,10145,0
11,26760,0
4,5494,0
2,2115,0
10,23719,0
8,16334,0
6,10423,0
2,2024,0
6,10402,0
8,16650,0
13,35604,0
18,56040,0
3,3625,0
5,7847,0
5,7696,0
6,10296,0
7,13209,0
12,31056,0
11,27242,0
18,56590,0
6,10581,0
7,13410,0
20,65746,0
13,35819,0
7,12979,0
9,20374,0
5,7687,0
9,20262,0
6,10356,0
7,13272,0
8,16489,0
4,5465,0
5,7795,0
9,19925,0
13,35748,0
7,13230,0
26,93837,0
13,36061,0
19,62155,0
8,16598,0
5,7923,0
10,23909,0
17,52633,0
2,2058,0
7,13159,0
8,16613,0
9,20279,0
3,3596,0
6,10490,0
3,3597,0
6,10612,0
13,36403,0
7,13289,0
9,20507,0
2,2033,0
5,7966,0
4,5555,0
10,24370,0
13,35803,0
13,36533,0
3,3638,0
5,7745,0
11,26961,0
3,3631,0
12,30787,0
8,16759,0
14,40638,0
4,5630,0
11,27195,0
9,20288,0
3,3646,0
7,13331,0
9,20278,0
3,3676,0
16,49898,0
13,36434,0
7,13284,0
4,5566,0
8,16839,0
4,5614,0
7,13562,0
4,5441,0
9,19997,0
4,5668,0
10,23468,0
3,3552,0
9,20331,0
18,55685,0
4,5639,0
3,3656,0
24,87300,0
5,7752,0
7,13452,0
7,13337,0
5,7902,0
7,13397,0
8,16559,0
11,27168,0
9,20190,0
5,7632,0
5,7785,0
5,7823,0
10,23936,0
12,30863,0
6,10585,0
2,2095,0
8,16740,0
4,5530,0
3,3665,0
2,2054,0
5,7860,0
6,10476,0
8,16843,0
13,36642,0
3,3628,0
10,24080,0
15,45183,0
7,13416,0
10,24107,0
8,16957,0
6,10363,0
6,10294,0
5,7720,0
4,5563,0
9,20658,0
15,45669,0
10,23928,0
6,10653,0
7,13214,0
5,7774,0
9,20528,0
3,3580,0
4,5641,0
13,36585,0
3,3624,0
6,10394,0
5,7761,0
10,24142,0
4,5604,0
5,7768,0
9,20485,0
5,7926,0
3,3655,0
3,3672,0
8,16942,0
10,24306,0
18,56824,0
4,5618,0
6,10671,0
9,20571,0
3,3658,0
6,10604,0
17,53526,0
9,20316,0
3,3637,0
5,7786,0
8,16799,0
2,2079,0
19,61921,0
13,35948,0
7,13719,0
3,3680,0
2,2038,0
6,10610,0
12,31341,0
4,5576,0
5,7937,0
2,2070,0
7,13289,0
3,3610,0
14,40213,0
4,5559,0
15,45320,0
13,36864,0
6,10567,0
6,10648,0
9,20520,0
2,2097,0
9,20439,0
2,2057,0
7,13443,0
4,5594,0
3,3583,0
5,7958,0
15,45696,0
12,31467,0
2,2072,0
6,10277,0
4,5648,0
10,23809,0
3,3690,0
4,5565,0
10,23825,0
18,56996,0
12,31810,0
4,5526,0
4,5659,0
7,13299,0
4,5500,0
4,5489,0
3,3626,0
6,10577,0
7,13373,0
4,5618,0
5,7791,0
6,10514,0
3,3675,0
18,57475,0
9,20599,0
2,2087,0
8,16866,0
21,70969,0
2,2089,0
4,5631,0
7,13388,0
10,24059,0
16,49579,0
3,3575,0
8,17086,0
4,5557,0
10,23992,0
7,13452,0
11,27584,0
5,7798,0
2,2043,0
3,3690,0
13,36829,0
3,3630,0
2,2067,0
4,5530,0
3,3645,0
5,7737,0
4,5580,0
2,2042,0
7,13336,0
5,7834,0
6,10599,0
3,3639,0
7,13500,0
5,7895,0
7,13567,0
7,13505,0
9,20679,0
4,5656,0
6,10560,0
6,10471,0
9,20765,0
2,2021,0
8,17132,0
5,7823,0
4,5541,0
5,7840,0
8,16715,0
17,53665,0
4,5604,0
4,5607,0
5,7976,0
8,16810,0
2,2080,0
2,2061,0
2,2047,0
8,16925,0
4,5618,0
9,20669,0
8,16868,0
6,10543,0
4,5640,0
4,5568,0
4,5652,0
9,20474,0
2,2053,0
12,31737,0
2,2065,0
9,20468,0
7,13645,0
2,2079,0
9,20753,0
2,2101,0
6,10632,0
6,10718,0
5,7802,0
11,27484,0
6,10654,0
12,31399,0
11,27430,0
3,3622,0
2,2091,0
9,20702,0
4,5674,0
6,10501,0
4,5565,0
6,10434,0
2,2073,0
21,70751,0
11,27557,0
5,7846,0
4,5618,0
3,3661,0
8,16818,0
7,13458,0
20,65583,0
3,3630,0
4,5663,0
5,7848,0
3,3657,0
5,7827,0
12,31845,0
4,5699,0
3,3597,0
11,27621,0
6,10425,0
4,5596,0
4,5594,0
4,5661,0
8,16985,0
3,3675,0
9,21396,0
7,13466,0
4,5649,0
2,2093,0
3,3670,0
10,24111,0
5,7915,0
4,5774,0
2,2073,0
5,8075,0
5,7913,0
4,5693,0
6,10529,0
4,5686,0
13,37561,0
6,10730,0
3,3640,0
3,3651,0
8,16897,0
8,17154,0
4,5713,0
5,7878,0
4,5664,0
4,5655,0
12,31286,0
3,3621,0
2,2082,0
3,3695,0
5,7965,0
15,45698,0
4,5731,0
2,2080,0
2,2081,0
9,20904,0
8,17235,0
8,17165,0
10,24121,0
10,23943,0
2,2098,0
5,7901,0
4,5581,0
3,3641,0
11,27626,0
7,13511,0
6,10626,0
4,5679,0
4,5734,0
4,5676,0
3,3696,0
3,3640,0
5,7851,0
6,10652,0
14,40427,0
4,5615,0
3,3663,0
6,10766,0
3,3691,0
8,17013,0
8,17136,0
8,17468,0
9,20840,0
8,16998,0
8,17263,0
7,13549,0
10,24223,0
4,5723,0
10,24692,0
6,10686,0
3,3669,0
9,20776,0
12,31937,0
2,2095,0
6,10537,0
17,53109,0
5,7810,0
4,5599,0
4,5686,0
3,3711,0
10,24555,0
3,3635,0
7,13450,0
10,24890,0
2,2049,0
9,21085,0
3,3704,0
6,10528,0
6,10773,0
10,24495,0
5,8084,0
4,5663,0
6,10429,0
3,3656,0
9,20917,0
6,10655,0
2,2074,0
6,10710,0
11,27861,0
3,3649,0
9,20880,0
8,17101,0
2,2061,0
7,13535,0
4,5602,0
2,2071,0
10,24757,0
6,10462,0
3,3698,0
9,20945,0
3,3703,0
4,5682,0
4,5634,0
5,7831,0
3,3658,0
5,7855,0
7,13573,0
5,7946,0
4,5647,0
2,2093,0
9,20781,0
11,27652,0
4,5576,0
3,3623,0
5,7910,0
2,2060,0
2,2103,0
3,3736,0
9,20788,0
5,7799,0
4,5661,0
8,17331,0
3,3713,0
3,3584,0
14,40914,0
6,10845,0
5,7927,0
10,24564,0
2,2122,0
8,16883,0
3,3679,0
3,3683,0
3,3604,0
6,10844,0
2,2098,0
4,5720,0
9,20985,0
5,7923,0
6,10813,0
3,3649,0
2,2110,0
7,13563,0
3,3692,0
7,13631,0
9,21184,0
3,3666,0
5,7915,0
5,7950,0
3,3637,0
4,5680,0
4,5639,0
5,7872,0
12,31759,0
6,10716,0
7,13806,0
9,21206,0
3,3671,0
9,21456,0
2,2061,0
2,2057,0
6,10778,0
6,10872,0
17,53693,0
2,2091,0
7,13486,0
4,5769,0
3,3665,0
8,17262,0
2,2080,0
7,13642,0
14,41923,0
9,21132,0
7,13760,0
3,3674,0
2,2082,0
6,10711,0
6,10605,0
3,3690,0
6,10565,0
8,17126,0
6,10680,0
2,2110,0
5,7884,0
11,27850,0
4,5785,0
7,13612,0
3,3635,0
4,5725,0
3,3768,0
3,3622,0
7,13895,0
4,5694,0
4,5672,0
7,13753,0
6,10874,0
3,3661,0
5,7811,0
5,8049,0
2,2065,0
6,10933,0
6,10506,0
7,13870,0
4,5615,0
2,2059,0
3,3626,0
3,3662,0
5,7957,0
7,13714,0
2,2084,0
7,13565,0
22,77563,0
3,3750,0
4,5692,0
7,13760,0
4,5644,0
12,31886,0
4,5732,0
6,10606,0
4,5651,0
3,3634,0
5,7820,0
5,7876,0
5,7864,0
5,8169,0
5,8000,0
6,10945,0
18,56489,0
2,2071,0
6,10754,0
6,10785,0
11,27858,0
7,13540,0
4,5619,0
3,3732,0
5,8086,0
4,5690,0
6,10719,0
11,27853,0
4,5722,0
8,17296,0
10,24515,0
5,8043,0
4,5707,0
7,13836,0
2,2079,0
6,10791,0
3,3686,0
3,3667,0
5,8026,0
7,13957,0
6,11002,0
3,3691,0
5,7859,0
15,46525,0
4,5779,0
3,3711,0
3,3661,0
5,7964,0
4,5761,0
4,5762,0
4,5788,0
5,8011,0
2,2062,0
4,5666,0
2,2059,0
5,8025,0
17,55046,0
19,62248,0
12,32120,0
2,2084,0
3,3647,0
10,24751,0
7,13567,0
7,13986,0
3,3688,0
4,5742,0
6,10742,0
4,5709,0
13,37070,0
6,10886,0
2,2072,0
6,10745,0
6,10722,0
5,7993,0
4,5703,0
7,13752,0
2,2095,0
6,10969,0
8,17246,0
9,21348,0
4,5710,0
4,5651,0
3,3647,0
3,3651,0
8,17219,0
3,3662,0
3,3707,0
2,2064,0
3,3735,0
4,5816,0
6,10643,0
4,5716,0
2,2100,0
7,14208,0
5,8064,0
7,13998,0
3,3676,0
3,3636,0
3,3658,0
4,5733,0
6,10820,0
6,10856,0
2,2046,0
6,10935,0
7,13642,0
3,3721,0
12,31863,0
3,3730,0
3,3699,0
7,13814,0
4,5686,0
3,3712,0
6,10791,0
2,2105,0
2,2085,0
9,21408,0
2,2077,0
5,7961,0
3,3700,0
4,5744,0
7,13901,0
8,17443,0
8,17399,0
4,5697,0
6,10909,0
3,3659,0
10,24795,0
10,24644,0
6,10920,0
9,21250,0
5,7886,0
4,5743,0
7,13655,0
10,25003,0
2,2067,0
8,17312,0
8,17324,0
2,2080,0
2,2068,0
6,10919,0
5,8067,0
4,5646,0
2,2058,0
8,17260,0
3,3635,0
3,3700,0
5,8183,0
3,3622,0
5,8007,0
7,13663,0
7,13992,0
2,2067,0
3,3699,0
4,5739,0
4,5715,0
9,21334,0
2,2050,0
3,3667,0
2,2085,0
7,13988,0
3,3664,0
2,2088,0
3,3682,0
6,10800,0
3,3662,0
4,5810,0
5,8141,0
4,5802,0
5,8113,0
2,2067,0
8,17610,0
2,2074,0
3,3668,0
3,3648,0
2,2080,0
5,8124,0
13,36952,0
6,10876,0
4,5713,0
3,3701,0
4,5707,0
4,5913,0
4,5909,0
5,8144,0
3,3690,0
4,5677,0
3,3711,0
3,3766,0
4,5772,0
5,8252,0
4,5728,0
3,3718,0
3,3764,0
2,2056,0
3,3720,0
2,2092,0
2,2104,0
5,8048,0
7,13920,0
3,3741,0
11,27884,0
4,5804,0
5,7930,0
4,5799,0
6,11065,0
7,13771,0
3,3694,0
6,10842,0
6,10996,0
3,3681,0
7,14279,0
2,2095,0
15,46099,0
2,2081,0
4,5742,0
5,8090,0
4,5755,0
4,5782,0
9,21135,0
7,13948,0
7,14048,0
3,3628,0
6,10907,0
3,3626,0
5,7911,0
2,2101,0
9,21371,0
7,13996,0
9,21509,0
5,8098,0
4,5737,0
8,17454,0
2,2076,0
11,27661,0
12,32280,0
5,8204,0
3,3802,0
7,14207,0
13,37379,0
6,10959,0
6,10951,0
3,3719,0
5,7930,0
2,2100,0
5,7967,0
8,17627,0
4,5693,0
7,14088,0
3,3702,0
2,2107,0
3,3739,0
11,27838,0
7,14158,0
4,5731,0
7,14183,0
5,8220,0
4,5756,0
3,3749,0
5,7988,0
7,14063,0
5,8043,0
7,14079,0
13,37206,0
10,24486,0
6,10993,0
6,10946,0
5,8071,0
4,5826,0
7,13800,0
3,3709,0
8,17188,0
4,5795,0
5,7976,0
9,21623,0
5,8174,0
4,5691,0
11,28250,0
7,14080,0
4,5708,0
7,14078,0
3,3782,0
4,5715,0
3,3735,0
11,27895,0
6,11054,0
4,5801,0
5,7910,0
4,5885,0
3,3730,0
3,3652,0
4,5839,0
8,17353,0
4,5722,0
6,10970,0
4,5779,0
4,5759,0
2,2092,0
3,3686,0
3,3755,0
2,2071,0
3,3779,0
2,2079,0
3,3757,0
5,7993,0
2,2073,0
5,8076,0
4,5766,0
5,8007,0
4,5724,0
12,31835,0
10,24840,0
3,3728,0
11,28211,0
7,13954,0
5,7958,0
4,5822,0
3,3682,0
6,10953,0
6,10939,0
4,5778,0
3,3709,0
9,21364,0
4,5936,0
6,10958,0
5,7955,0
2,2067,0
5,8127,0
9,21444,0
3,3687,0
2,2071,0
5,8051,0
5,8020,0
2,2131,0
11,27703,0
3,3725,0
8,17244,0
4,5839,0
3,3756,0
4,5764,0
6,11068,0
2,2079,0
3,3736,0
5,8067,0
3,3690,0
3,3735,0
2,2087,0
3,3721,0
2,2104,0
3,3686,0
3,3713,0
2,2120,0
4,5745,0
2,2090,0
6,10821,0
4,5886,0
3,3685,0
3,3715,0
3,3718,0
2,2078,0
3,3729,0
3,3628,0
5,7998,0
5,8021,0
10,25204,0
3,3731,0
6,10969,0
7,14123,0
10,25166,0
6,11196,0
3,3760,0
5,8094,0
5,8087,0
3,3718,0
4,5975,0
2,2100,0
4,5762,0
2,2085,0
5,8060,0
3,3756,0
2,2099,0
5,8059,0
7,14295,0
4,5716,0
4,5748,0
2,2079,0
4,5891,0
4,5769,0
4,5887,0
6,10899,0
7,14189,0
5,8277,0
4,5871,0
9,21222,0
2,2100,0
5,8202,0
2,2108,0
3,3764,0
3,3738,0
5,8114,0
3,3756,0
2,2087,0
3,3762,0
4,5766,0
8,18037,0
8,17343,0
5,8200,0
3,3770,0
8,17567,0
5,8079,0
5,8089,0
6,10892,0
4,5789,0
3,3747,0
6,11111,0
6,11090,0
3,3670,0
3,3731,0
3,3719,0
2,2116,0
3,3766,0
15,46212,0
5,8136,0
5,8085,0
6,11215,0
3,3730,0
3,3741,0
3,3718,0
2,2067,0
4,5828,0
5,8073,0
4,5856,0
5,8202,0
7,14240,0
4,5738,0
4,5841,0
7,14356,0
3,3743,0
10,24620,0
3,3747,0
3,3736,0
3,3721,0
3,3797,0
7,14105,0
4,5829,0
7,14165,0
4,5828,0
3,3711,0
8,17569,0
7,14323,0
2,2119,0
4,5778,0
6,11143,0
4,5843,0
5,8247,0
2,2098,0
4,5847,0
8,17310,0
4,5816,0
2,2064,0
2,2079,0
2,2054,0
6,11183,0
4,5748,0
2,2115,0
8,17588,0
5,8182,0
3,3771,0
2,2084,0
10,25317,0
9,21773,0
5,8332,0
7,14239,0
5,8255,0
6,11093,0
5,8172,0
6,11126,0
7,14373,0
5,8054,0
3,3820,0
7,14233,0
7,14043,0
2,2055,0
2,2085,0
6,11126,0
4,5834,0
3,3733,0
3,3740,0
2,2086,0
3,3751,0
5,8224,0
3,3784,0
4,5874,0
6,10919,0
3,3771,0
8,17647,0
7,14281,0
4,5910,0
2,2113,0
6,11189,0
4,5854,0
2,2111,0
3,3749,0
2,2033,0
2,2147,0
6,11164,0
7,14560,0
7,14292,0
4,5910,0
7,14269,0
2,2074,0
3,3761,0
8,17510,0
3,3741,0
4,5917,0
7,14254,0
3,3799,0
2,2089,0
3,3692,0
5,8197,0
2,2126,0
5,8271,0
6,11259,0
3,3755,0
3,3701,0
6,11149,0
11,28064,0
2,2079,0
4,5844,0
2,2107,0
9,21439,0
5,8389,0
3,3702,0
6,11016,0
6,10971,0
2,2099,0
7,14256,0
3,3801,0
5,8132,0
8,17647,0
6,11276,0
5,8209,0
5,8046,0
6,11132,0
2,2098,0
3,3740,0
8,17758,0
8,18005,0
4,5759,0
10,24985,0
3,3719,0
2,2103,0
3,3740,0
3,3832,0
4,5903,0
4,5716,0
6,11130,0
3,3696,0
6,11285,0
8,17710,0
5,8132,0
8,17765,0
2,2079,0
2,2095,0
5,8209,0
6,11160,0
5,8198,0
5,8178,0
3,3814,0
8,17870,0
2,2085,0
3,3727,0
10,25424,0
2,2096,0
7,14186,0
5,8437,0
2,2077,0
7,14178,0
4,5862,0
11,28376,0
2,2035,0
5,8284,0
4,5856,0
4,5793,0
3,3757,0
5,8213,0
4,5869,0
2,2115,0
4,5870,0
5,8308,0
12,33105,0
4,5888,0
2,2117,0
2,2104,0
3,3742,0
3,3816,0
5,8244,0
2,2111,0
4,5877,0
5,8331,0
3,3776,0
5,8298,0
5,8194,0
6,11253,0
7,14633,0
7,14356,0
8,17957,0
3,3799,0
3,3750,0
7,14420,0
2,2115,0
5,8214,0
5,8368,0
2,2107,0
3,3782,0
9,21693,0
3,3746,0
3,3843,0
5,8208,0
4,5775,0
7,14175,0
3,3738,0
3,3847,0
13,37163,0
8,17646,0
2,2049,0
2,2106,0
5,8116,0
5,8296,0
2,2092,0
4,5918,0
3,3741,0
4,5865,0
2,2114,0
5,8188,0
3,3735,0
2,2108,0
5,8267,0
2,2144,0
5,8321,0
8,17834,0
8,17946,0
5,8264,0
2,2081,0
3,3805,0
4,5899,0
3,3761,0
4,5954,0
6,11192,0
10,25968,0
4,5958,0
7,14318,0
3,3850,0
2,2109,0
3,3730,0
2,2088,0
3,3780,0
3,3736,0
2,2102,0
3,3797,0
3,3759,0
4,5915,0
3,3754,0
2,2082,0
6,10875,0
5,8273,0
2,2131,0
4,5868,0
2,2064,0
3,3758,0
2,2091,0
4,5916,0
8,17854,0
5,8217,0
2,2098,0
3,3751,0
5,8134,0
5,8208,0
7,14226,0
2,2115,0
10,25587,0
2,2114,0
7,14260,0
6,11363,0
4,5901,0
13,37683,0
5,8256,0
2,2090,0
7,14625,0
4,5895,0
3,3789,0
3,3785,0
4,5860,0
3,3748,0
3,3751,0
3,3767,0
6,11253,0
4,5831,0
3,3847,0
3,3715,0
7,14571,0
4,5827,0
4,5955,0
3,3820,0
3,3769,0
4,5936,0
5,8386,0
3,3707,0
7,14595,0
4,5869,0
3,3790,0
2,2098,0
2,2064,0
5,8191,0
9,21823,0
7,14392,0
4,5895,0
